url,company,time,company_homepage,company_address,position,position_desc,company_desc
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=0CE20F4123BA0F8D&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E763BEA4375F398744A03A94883E2AF5EFDDA3952D64DE2141C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术钱包及支付发展部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,产品经理,"-负责钱包的支付平台产品规划与设计
-调研用户、商户的支付应用场景，研究分析数据，深入理解和把握需求，并根据产品规划负责创造性设计产品方案，制定产品迭代计划
-组织协调研发、前端、测试等资源确保产品按时、高质量交付，并推动产品快速迭代与试错，力争在最短的时间内、以最小的资源代价准确抓住需求，解决痛点","-本科（含）以上
-至少2年以上支付产品规划与设计经验，具有大型第三方支付公司产品经理经历者优先
-熟悉电子支付的行业，对第三方支付、银行等提供的支付产品和平台有深入理解，同时具备较为宽广的视野，对支付在各行业中的应用有较好的认识
-具备产品规划、产品设计、开发等实际经验，富于创新精神，对新产品有敏锐的嗅觉，有很强的产品设计能力
-具备较强的跨团队沟通、协调、推动能力，具备较强的分析与解决问题的能力，具备较强的独立思考与工作能力，能够在资源紧张的情况下想办法推动产品发展"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=60A268027ADC0DAB&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E39A7ED57320CF1494DEA381F9DE7E304992BFC66897CC9DD1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术国际化产品部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,国际化垂直搜索研发工程师,"-负责百度视频产品的国际化，包括页面类型分析，数据挖掘获取，相关性计算，在线的检索系统和浏览系统等工作
研究方向：
-数据存储与检索
-高效/灵活更新的系统设计
-相关性计算
-页面分析，数据挖掘","-很强的分析问题和解决问题的能力，攻关疑难问题的强烈兴趣
-对算法设计/数据结构有深刻的理解
-有相关产品研发经验为佳
你可以获得：
-完善的人才培养机制
-深厚的技术积累
-快乐简单的工作氛围"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=1D57CBE348DBA724&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E728CF2129DC5D614AFC94FEE0382DB4E53A76FE24742782E1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术钱包及支付发展部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,高级产品经理,"-负责钱包支付平台的安全中心、风控系统的规划与设计
-组织协调研发、前端、测试等资源确保产品按时、高质量交付，并推动产品快速迭代与试错，力争在最短的时间内、以最小的资源代价准确抓住需求，解决痛点
-协调风险管理团队共同推进风险管理体系、系统的建设与优化","-本科（含）以上
-至少2年以上支付平台或其他金融系统的安全、风控系统的规划与设计经验
-深入了解支付平台或其他金融领域的安全、风控系统
-具备产品规划、产品设计、开发等实际经验，富于创新精神，对新产品有敏锐的嗅觉，有很强的产品设计能力
-具备较强的跨团队沟通、协调、推动能力，具备较强的分析与解决问题的能力，具备较强的独立思考与工作能力，能够在资源紧张的情况下想办法推动产品发展"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=5CBEF0C241D9A706&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EECC7339733ADA69B821C8E69486B104EA630E05EA8C5F33C1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术钱包及支付发展部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,市场运营专员,"-负责钱包产品的市场运营，制定市场运营计划，策划市场运营活动，管理市场运营资源，对市场运营目标负责，包括新增用户数、新增商户数、用户留存率等市场运营指标
-创新市场运营方法，以小投入、高产出的方式推动市场运营工作
-做深入的需求调研与数据分析，实现数据驱动的运营决策与衡量","-本科（含）以上
-至少3年以上互联网产品与市场运营经验
-熟悉互联网产品的市场运营的方法论，具备产品的市场营销或品牌建设经验
-富于创新精神，对新产品、新业务有敏锐的嗅觉
-具备较强的执行力与推动力，能够在资源紧张情况下跨团队沟通、协调、推动新业务的发展"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=CA094463166D83C1&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E802BB8D48AF04E0C31586F19422F9C64C5660EAC611287651C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术钱包及支付发展部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,风险管理部门经理,"-整体负责钱包产品及支付平台的风险管理体系、系统的建立与管理
-规划与制定风险管理体系、规则与政策，协调产品、研发、运营团队，推动实现；对外接口支付监管部门、其他各政府部门、行业协会等，促进平台适应政府及行业协会的监管、合规性要求
-具备较强的团队管理能力，擅长辅导和带动团队成员，激发团队活力","-本科（含）以上
-至少5年以上互联网支付行业或其他金融领域的风险管理经验，至少3年以上团队管理经验
-深刻理解互联网支付平台的风险管理体系，并拥有丰富的实战经验
-对新产品、新业务有敏锐的洞察力，并有效平衡产品业务创新与风险管理
-具备较强的对内跨团队、对外与政府相关部门的协调、沟通能力，能平衡好各相关方的需求
-具备较强的执行力与推动力，能够在资源紧张情况下推动业务发展
-具备较强的团队管理能力，擅长辅导和带动团队成员，激发团队战斗力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=64293AD9740B3291&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E39A7ED57320CF149510D26BF2B3B5034371A34B086EACEE91C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术客发业务管理部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,流程优化顾问,"-负责客发业务具体各级别的子流程的深入调研、梳理构建、运行监控和持续优化，以提高各个具体客发流程环节的效率和效能
-负责相关业务领域的流程描述，并通过度量分析挖掘组织和流程的改进点，提出相应的改进建议，不断完善提升流程运营效率，支持业务发展
-负责和相关部门协作，一起制定并优化跨部门的流程和业务规则，不断提升销售相关的流程的效率提升
-负责参与或牵头相关的专题项目，进行流程诊断，改善，优化、标准化等相关工作，达到可量化的相关项目目标
-参与公司和部门相关领域的IT系统的建立或完善工作及分析工作","-本科含以上学历，理工科或经济管理类相关专业，
-具有2年以上知名咨询公司从事BPR工作的背景，或具有3年以上在国内外大型公司从事内部业务流程再造工作或者企业运营管理的经验
-熟悉管理和流程管理领域专业知识，熟练运用流程管理的理论和工具，独立成功开展组织和流程再造项目
-熟悉公司的销售管理、运营或供应链管理领域专业知识，拥有6sigma管理绿带及其以上认证和PMP证书优先
-具有快速融入团队能力，快速学习，综合分析能力，沟通协调能力，较强的观察力、判断力和应变能力
-工作积极热情，责任心强，勇于创新，敢于实践
-熟练运用日常office办公软件，掌握常用的统计分析软件"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=CFF3E6BE76C10B0E&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E802BB8D48AF04E0CEC06F0479DC1DE00108D07E26E7BDA761C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术移动客户端研发部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,手机助手高级框架研发工程师,"-负责百度手机助手PC端软件开发及并参与框架设计
-学习和研究先进技术以满足产品的需求
-持续对现有软件框架进行改进","-具有1年以上windows客户端开发经验
-具有3年以上软件开发经验
-熟练掌握C++语言，VC开发工具
-熟练掌握STL，WTL，BOOST等技术
-熟练掌握windows平台基础技术：进程、线程、内存管理、消息机制等
-了解网络编程以及HTTP协议
-掌握面向对象设计方法、常规数据结构以及算法
-具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题
-有强烈的上进心和求知欲，善于学习新事物
-具有良好的团队合作精神和沟通能力
-具有较强的责任感
-有android同步软件相关开发经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=BBEAE6F86AF5B70C&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EDA6F7AFA434635A68DFC2C561F06F7ADBD73FE69D9A433E21C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术个人云部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,Android客户端高级研发工程师,"-根据产品需求开发相关的移动产品
-验证和修正测试中发现的问题
-学习和研究新技术以满足产品的需求
-根据开发过程中的体验对产品提出改进建议
-配合市场等其他部门，提供产品相关技术支持","-至少3年相关工作经验
-有扎实的C++和Java语言基础
-熟悉Android开发技术，包括UI、网络等方面
-熟悉Android开发工具和相关开发测试工具的使用
-三年以上Android产品研发经验
-学习能力强，有创造性思维能力
-有较强分析和解决问题的能力
-具有较强逻辑思维能力和表达能力
-工作积极主动，有较强责任感和严谨工作作风
-对移动产品有浓厚兴趣"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=5B5583D5A8DCE470&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EECC7339733ADA69B5E90ADFA76BE299E2812ABDFF85BD24D1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术国际业务发展部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,全球市场整合营销经理,"-负责百度产品品牌和公司品牌在目标市场的推广工作，制定年度及阶段性KPI指标
-根据公司品牌定位及产品策略，制定相应市场策略及推广计划并有效实施
-结合市场需求及产品特性，制定整合营销市场计划，制定项目计划，进行工作进度监督和结果检查
-能有效协调、调动相关内部外部资源、活动运营及合作公司进行相关产品的整合营销","-极强烈的上进心、勤奋和主动学习意愿
-开拓进取式的性格，高度执行力；项目管理能力丰富
-本科或以上学历；熟悉互联网行业，有较强的逻辑分析能力，善于总结和分享
-较强的市场活动策划能力，良好的数据分析能力，具有互联网大中型产品、运营或市场经验
-思维活跃，有较好的创意能力及快速学习能力
-英文可做为工作语言；根据项目要求有海外出差机会"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=ED347BECC6A9A750&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E19C411FCA14A2E266FE2A8EEE72EF3BE5D5943644A6F19C61C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术国际业务发展部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,全球市场品牌策划经理,"-负责百度产品品牌和公司品牌在目标市场的推广工作，制定年度及阶段性KPI指标
-结合市场需求及产品特性，策划创意品牌市场事件，并进行策划、创意、文案及传播的全案管理
-制定重要事件营销项目的执行规划，协调、管理团队高效执行
-熟练书写产品市场推广项目策划书，工作进度监督和结果检查
-能有效协调、调动相关公关传播、活动运营及媒体合作部门进行相关产品的整合营销","-极强烈的上进心、勤奋和主动学习意愿
-开拓进取式的性格，高度执行力
-市场营销、新闻传播等人文类专业背景优先
-具有较强的线上线下公关事件的策划能力，拥有丰富事件营销策划实操经验
-较强的市场活动策划能力及较好的文案功底，具有大型市场活动策划和执行经验;具备一定的新媒体传播经验
-思维活跃，有较好的创意能力及学习能力;具备广阔的知识面
-有4A广告公司/PR公司经验者优先
-可用英文做为沟通工作语言；根据项目要求有海外出差机会"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=CE03F436F3B92522&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E802BB8D48AF04E0CFE2918794DCE4189EC2C8FABF2FBF8AC1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术移动搜索部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,研发项目经理,"-负责组织和协调百度移动搜索团队的研发管理工作
-负责团队目标制定、软件开发过程管理、人员管理（招聘、团队成员的绩效考核和能力培养）
-带领团队研究在移动搜索领域的产品与技术，提高移动搜索产品的用户体验，加强搜索在移动市场的入口地位
-负责项目的计划制定、进度控制、风险控制、项目总结与汇报等相关工作
-负责研发团队的建设，有能力构建高效团队","-计算机软件或相关专业，本科或以上学历
-具有互联网软件研发相关经验，熟悉软件开发周期及风险管理，1年以上团队管理经验
-至少具备2年以上以下技术背景之一：
（1）搜索相关研发(PC或者无线)
（2）大规模数据分析和挖掘
（3）机器学习/分布式应用研发经验
（4）自然语言处理
-具有强烈的责任感、进取心
-具有优秀的沟通能力和团队合作精神
-具有敏捷项目实施经验者优先、具有大规模数据平台或应用开发经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=C8EEEAD41836D4EF&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E802BB8D48AF04E0C9723599F74E0243FA3FD8FA2141D97361C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术百度音乐事业部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,渠道经理,"-全面负责百度音乐移动客户端产品在线上渠道的推广工作，根据公司目标制定高效可行的推广方案并实施
-与业内其他公司建立良好的伙伴关系，树立行业口碑
-负责用户反馈，向产品部门提出产品改进建议","-大学本科毕业3年以上，至少2年的移动互联网从业经验
-熟悉移动互联网行业，具有广泛的业内人脉资源
-非常熟悉移动互联网产品的线上推广渠道和推广方法
-善于思考，学习能力强，富有创造性的完成工作任务
-至少有一年的团队管理经验"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=DF7E239EE6122AFE&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ECFB8A8436BC909630AD1DDDFA79C3AF823B32B5987E2F4131C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术渠道销售部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,大客户销售经理,"-行业：互联网、IT产品、消费类电子、通讯、金融、交通汽车、房地产、体育类、快消等
-行业整体销售及市场策略制订的参与、执行
-负责代理商中行业大客户的广告销售，完成销售目标
-配合代理商完成相关市场宣传目标
-了解行业知识，学习公司产品，为代理商的大客户提供顾问型方案型销售服务
-行业新老客户的开发与维护
-协助代理商完成销售业绩
备注：公司将提供业界领先的待遇标准与晋升机会","-本科或以上学历，广告或市场营销专业优先
-具有4年行业背景销售经验，有网络广告销售经验者优先
-具有敏锐的市场洞察力、较强的学习能力及专业的销售能力、客户谈判技巧
-具有强烈的感染力和沟通协调能力
-乐观、积极进取、为人正直，敢于面对压力和挑战
-良好的人际沟通能力和团队合作能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=99D18C1C5C53DEB4&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E2E419E964F05FBF950D0AE4E79C6DE1B5092A4BEDFADA88F1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术易平台系统研发部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,手机客户端软件开发工程师,-负责iPhone/Android/Winphone/Symbian平台手机终端软件开发工作,"-计算机或相关专业本科以上学历
-有手机终端或者PC客户端软件1年以上开发经验，有严谨的逻辑思维
-良好的C/C++/Java/Objective-C编程能力,基础扎实,精通常用数据结构与算法
-强烈的技术热情,善于合作,能在高强度压力下工作"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=06624A92A44A53BC&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E763BEA4375F398745883D7EE91189BF11694CEDED78AE2971C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术易平台系统研发部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,杀毒引擎开发工程师,-杀毒引擎技术研究、病毒木马的分析和平台建设工作,"-计算机或者相关专业本科以上学历
-高度责任心和良好的沟通能力
-熟练使用c/c++编程，熟悉常用算法
-精通android系统、可执行文件加载、运行机制，熟悉汇编语言
-熟悉病毒、木马常用技术手段，熟悉病毒常用对抗方法
-从事过相关工作者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=5F2F5C4B1A6B1C34&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EECC7339733ADA69B8DDEDE80A437D873D07136B18A5F1E4B1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术易平台系统研发部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,安全研究员,-负责移动平台木马和病毒分析工作,"-精通反汇编、逆向技术。熟练使用IDA，OD等工具
-熟悉病毒、木马常用技术手段，了解病毒常用对抗方法
-熟悉杀毒引擎工作原理，熟悉特征提取方法
-两年以上病毒分析工作经验，能处理复杂病毒"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=779222339EC96611&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ED67BDCA4535EFEEF6369A53346D82F2C3F9C3178E58912271C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术易平台系统研发部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,高级安全研究员,"-对Android/Linux,WindowsPhone进行系统级研究
-系统漏洞保护，包括现有漏洞和潜在的漏洞风险
-产品漏洞分析，并给出修正方案","-有3到5年手机系统漏洞挖掘经验，熟练掌握各类漏洞挖掘工具原理和使用方法
-精通操作系统原理和C/C+编程
-精通Linux下C/C++程序在编译，链接，运行各期间，编译器，链接器，装载器的工作原理和细节
-精通x86和ARM汇编，熟练使用IDA,OD，GDB等逆向分析和调试工具进行分析与调试
-能快速还原程序的代码细节，对加壳程序能够熟练脱壳
-对木马的原理和实际的木马案例有深入研究和积累
-精通网络原理及网络安全，对网络攻防有扎实基础
-能快速阅读英语资料并书写英语材料"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=BC3F9E82D502F907&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EDA6F7AFA434635A6B1D28DEC77C3C7D376D66DE35F33BE4B1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术上海分公司,"
                    2013-06-14
                  ",http://www.baidu.com,上海市,高级培训专员/高级培训讲师,"-根据培训项目或计划，参与授课，并进行必要的完善和优化
-参与公司培训体系建设，培训课程或项目的开发、推广工作
-指导对应业务部门进行培训需求的发掘、分析，探寻、开发相应培训资源，并及时进行效果反馈
-维护员工发展数据，挖掘潜在问题和机遇，为公司提供相关支持数据","-全日制本科以上学历，人力资源、市场营销或管理类相关专业优先
-3年以上企业员工培训或人才发展经验，具有呼叫中心或销售类培训经验优先考虑
-具有良好的组织协调能力和沟通表达能力，可塑性强，勇于创新
-思维活跃，性格开朗，具有较强的亲和力和团队意识
-熟练使用Office办公软件，尤其精通PPT、EXCEL，文字功底优秀
工作地点：上海市嘉定区汇荣路500号(汇荣路和胜辛北路路口)
申请该职位请将简历投递至：shcs@sh.baidu.com，并在邮件标题注明应聘职位名称"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=08AC9EA4D0FAE652&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E763BEA4375F398747BCCEC7FA5BE7336EE382D10715B07411C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术社区搜索部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,数据挖掘高级工程师,"-负责百度社区&知识相关的海量数据挖掘、数据分析
-从产品应用的角度，利用数据挖掘/统计学习的理论和方法解决实际问题，优化用户体验","-精通C/C++语言编程，精通数据结构和算法，熟悉linux平台、shell编程
-扎实的机器学习/数据挖掘理论和技术基础，具有相关领域较深入的技术应用的经验和能力
-优秀的分析问题和解决问题的能力，能够对技术方案的适用性和路线做出一定的判断
-良好的团队协作能力，能够快速理解产品需求、并跨团队和相关技术同学沟通与推动"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=B5BE665637351E12&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EDA6F7AFA434635A67A1B6E16963C9490E26DD892BEE3CD821C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术百度音乐事业部,"
                    2013-06-14
                  ",http://www.baidu.com,北京市,资深研发工程师,"-音乐曲库架构的设计与优化
-音乐数据的抓取与挖掘架构设计开发
-音乐检索架构的设计与优化
-音乐基础服务的设计开发","-熟悉C/C++、PHP或Python等任一编程语言
-对数据结构和算法设计有深入了解
-熟悉Linux/Unix系统、熟悉网络编程、多线程编程
-善于学习和运用新知识，具有良好的分析和解决问题能力
-具有良好的团队合作精神和积极主动的沟通意识
-有检索或曲库相关经验优先考虑"
